"fare_id","route_id","origin_id","destination_id","contains_id"
"Ônibus + CPTM","6820-31","","",""
"Ônibus + CPTM","6821-10","","",""
"Ônibus + CPTM","6822-10","","",""
"Ônibus + CPTM","6823-10","","",""
"Ônibus + CPTM","6824-10","","",""
"Ônibus + CPTM","6825-10","","",""
"Ônibus + CPTM","6825-21","","",""
"Ônibus + CPTM","6826-10","","",""
"Ônibus + CPTM","6827-10","","",""
"Ônibus + CPTM","6829-10","","",""
"Ônibus + CPTM","6830-10","","",""
"Ônibus + CPTM","6831-10","","",""
"Ônibus + CPTM","6832-10","","",""
"Ônibus + CPTM","6835-10","","",""
"Ônibus + CPTM","6835-31","","",""
"Ônibus + CPTM","6836-10","","",""
"Ônibus + CPTM","6837-10","","",""
"Ônibus + CPTM","6840-10","","",""
"Ônibus + CPTM","6913-10","","",""
"Ônibus + CPTM","6913-21","","",""
"Ônibus + CPTM","695D-10","","",""
"Ônibus + CPTM","695H-10","","",""
"Ônibus + CPTM","695T-10","","",""
"Ônibus + CPTM","695T-51","","",""
"Ônibus + CPTM","695V-10","","",""
"Ônibus + CPTM","695X-10","","",""
"Ônibus + CPTM","695X-22","","",""
"Ônibus + CPTM","695Y-10","","",""
"Ônibus + CPTM","695Y-22","","",""
"Ônibus + CPTM","695Y-41","","",""
"Ônibus + CPTM","6960-10","","",""
"Ônibus + CPTM","6960-21","","",""
"Ônibus + CPTM","696P-10","","",""
"Ônibus + CPTM","6970-10","","",""
"Ônibus + CPTM","6L01-10","","",""
"Ônibus + CPTM","6L01-22","","",""
"Ônibus + CPTM","6L01-23","","",""
"Ônibus + CPTM","6L02-10","","",""
"Ônibus + CPTM","6L03-10","","",""
"Ônibus + CPTM","6L04-10","","",""
"Ônibus + CPTM","6L04-41","","",""
"Ônibus + CPTM","6L04-42","","",""
"Ônibus + CPTM","6L05-10","","",""
"Ônibus + CPTM","6L05-21","","",""
"Ônibus + CPTM","6L07-10","","",""
"Ônibus + CPTM","6L08-10","","",""
"Ônibus + CPTM","6L10-10","","",""
"Ônibus + CPTM","6L10-41","","",""
"Ônibus + CPTM","6L11-10","","",""
"Ônibus + CPTM","7001-10","","",""
"Ônibus + CPTM","7002-10","","",""
"Ônibus + CPTM","7004-10","","",""
"Ônibus + CPTM","7005-10","","",""
"Ônibus + CPTM","7005-51","","",""
"Ônibus + CPTM","7006-10","","",""
"Ônibus + CPTM","7006-41","","",""
"Ônibus + CPTM","7006-51","","",""
"Ônibus + CPTM","7009-10","","",""
"Ônibus + CPTM","7011-10","","",""
"Ônibus + CPTM","7011-21","","",""
"Ônibus + CPTM","7011-31","","",""
"Ônibus + CPTM","7012-10","","",""
"Ônibus + CPTM","7013-10","","",""
"Ônibus + CPTM","7016-10","","",""
"Ônibus + CPTM","7016-21","","",""
"Ônibus + CPTM","701A-10","","",""
"Ônibus + CPTM","701U-10","","",""
"Ônibus + CPTM","701U-21","","",""
"Ônibus + CPTM","7021-10","","",""
"Ônibus + CPTM","7022-10","","",""
"Ônibus + CPTM","7023-10","","",""
"Ônibus + CPTM","702C-10","","",""
"Ônibus + CPTM","702U-10","","",""
"Ônibus + CPTM","7040-10","","",""
"Ônibus + CPTM","7040-21","","",""
"Ônibus + CPTM","7049-10","","",""
"Ônibus + CPTM","7050-10","","",""
"Ônibus + CPTM","7051-10","","",""
"Ônibus + CPTM","7052-10","","",""
"Ônibus + CPTM","7053-10","","",""
"Ônibus + CPTM","7053-21","","",""
"Ônibus + CPTM","7053-22","","",""
"Ônibus + CPTM","7054-10","","",""
"Ônibus + CPTM","7055-10","","",""
"Ônibus + CPTM","7057-10","","",""
"Ônibus + CPTM","7058-10","","",""
"Ônibus + CPTM","7059-10","","",""
"Ônibus + CPTM","7060-10","","",""
"Ônibus + CPTM","7062-10","","",""
"Ônibus + CPTM","7062-31","","",""
"Ônibus + CPTM","7062-41","","",""
"Ônibus + CPTM","7063-10","","",""
"Ônibus + CPTM","707A-10","","",""
"Ônibus + CPTM","707A-23","","",""
"Ônibus + CPTM","7081-10","","",""
"Ônibus + CPTM","7082-10","","",""
"Ônibus + CPTM","7083-10","","",""
"Ônibus + CPTM","7084-10","","",""
"Ônibus + CPTM","7085-10","","",""
"Ônibus + CPTM","7086-10","","",""
"Ônibus + CPTM","709G-10","","",""
"Ônibus + CPTM","709P-10","","",""
"Ônibus + CPTM","714C-10","","",""
"Ônibus + CPTM","715M-10","","",""
"Ônibus + CPTM","715M-21","","",""
"Ônibus + CPTM","7181-10","","",""
"Ônibus + CPTM","719P-10","","",""
"Ônibus + CPTM","719R-10","","",""
"Ônibus + CPTM","7245-10","","",""
"Ônibus + CPTM","7267-10","","",""
"Ônibus + CPTM","7272-10","","",""
"Ônibus + CPTM","7281-10","","",""
"Ônibus + CPTM","7282-10","","",""
"Ônibus + CPTM","736G-10","","",""
"Ônibus + CPTM","736I-10","","",""
"Ônibus + CPTM","736I-21","","",""
"Ônibus + CPTM","737A-10","","",""
"Ônibus + CPTM","737A-11","","",""
"Ônibus + CPTM","737G-10","","",""
"Ônibus + CPTM","7411-10","","",""
"Ônibus + CPTM","7458-10","","",""
"Ônibus + CPTM","745M-10","","",""
"Ônibus + CPTM","745M-21","","",""
"Ônibus + CPTM","746C-10","","",""
"Ônibus + CPTM","746F-10","","",""
"Ônibus + CPTM","746H-10","","",""
"Ônibus + CPTM","746K-10","","",""
"Ônibus + CPTM","746P-10","","",""
"Ônibus + CPTM","746R-10","","",""
"Ônibus + CPTM","746V-10","","",""
"Ônibus + CPTM","746V-21","","",""
"Ônibus + CPTM","748A-10","","",""
"Ônibus + CPTM","748A-41","","",""
"Ônibus + CPTM","748N-10","","",""
"Ônibus + CPTM","748R-10","","",""
"Ônibus + CPTM","7545-10","","",""
"Ônibus + CPTM","7545-21","","",""
"Ônibus + CPTM","7550-10","","",""
"Ônibus + CPTM","756A-10","","",""
"Ônibus + CPTM","756A-21","","",""
"Ônibus + CPTM","756A-22","","",""
"Ônibus + CPTM","7600-10","","",""
"Ônibus + CPTM","7710-10","","",""
"Ônibus + CPTM","771P-10","","",""
"Ônibus + CPTM","7725-10","","",""
"Ônibus + CPTM","775A-10","","",""
"Ônibus + CPTM","775F-10","","",""
"Ônibus + CPTM","775N-10","","",""
"Ônibus + CPTM","775P-10","","",""
"Ônibus + CPTM","775V-10","","",""
"Ônibus + CPTM","778J-10","","",""
"Ônibus + CPTM","778J-41","","",""
"Ônibus + CPTM","778R-10","","",""
"Ônibus + CPTM","778R-21","","",""
"Ônibus + CPTM","7903-10","","",""
"Ônibus + CPTM","8000-10","","",""
"Ônibus + CPTM","8001-10","","",""
"Ônibus + CPTM","8002-10","","",""
"Ônibus + CPTM","8003-10","","",""
"Ônibus + CPTM","8004-10","","",""
"Ônibus + CPTM","8006-10","","",""
"Ônibus + CPTM","8006-11","","",""
"Ônibus + CPTM","8007-10","","",""
"Ônibus + CPTM","8008-10","","",""
"Ônibus + CPTM","8009-10","","",""
"Ônibus + CPTM","8009-11","","",""
"Ônibus + CPTM","8009-31","","",""
"Ônibus + CPTM","8010-10","","",""
"Ônibus + CPTM","8012-10","","",""
"Ônibus + CPTM","8013-10","","",""
"Ônibus + CPTM","8013-21","","",""
"Ônibus + CPTM","8013-22","","",""
"Ônibus + CPTM","8013-41","","",""
"Ônibus + CPTM","8014-10","","",""
"Ônibus + CPTM","8015-10","","",""
"Ônibus + CPTM","8015-21","","",""
"Ônibus + CPTM","8016-10","","",""
"Ônibus + CPTM","8017-10","","",""
"Ônibus + CPTM","8018-10","","",""
"Ônibus + CPTM","8019-10","","",""
"Ônibus + CPTM","8020-10","","",""
"Ônibus + CPTM","8021-10","","",""
"Ônibus + CPTM","8022-10","","",""
"Ônibus + CPTM","8023-10","","",""
"Ônibus + CPTM","8024-10","","",""
"Ônibus + CPTM","8025-10","","",""
"Ônibus + CPTM","8026-10","","",""
"Ônibus + CPTM","8027-10","","",""
"Ônibus + CPTM","802C-10","","",""
"Ônibus + CPTM","8038-10","","",""
"Ônibus + CPTM","8040-10","","",""
"Ônibus + CPTM","8043-10","","",""
"Ônibus + CPTM","8047-10","","",""
"Ônibus + CPTM","8047-31","","",""
"Ônibus + CPTM","8047-41","","",""
"Ônibus + CPTM","8047-51","","",""
"Ônibus + CPTM","8050-10","","",""
"Ônibus + CPTM","8050-21","","",""
"Ônibus + CPTM","8050-31","","",""
"Ônibus + CPTM","8050-32","","",""
"Ônibus + CPTM","8055-10","","",""
"Ônibus + CPTM","8055-51","","",""
"Ônibus + CPTM","805L-10","","",""
"Ônibus + CPTM","8060-10","","",""
"Ônibus + CPTM","8062-10","","",""
"Ônibus + CPTM","8065-10","","",""
"Ônibus + CPTM","8072-10","","",""
"Ônibus + CPTM","8073-10","","",""
"Ônibus + CPTM","8075-10","","",""
"Ônibus + CPTM","8077-10","","",""
"Ônibus + CPTM","8078-10","","",""
"Ônibus + CPTM","807A-10","","",""
"Ônibus + CPTM","807J-10","","",""
"Ônibus + CPTM","807M-10","","",""
"Ônibus + CPTM","807P-10","","",""
"Ônibus + CPTM","809A-10","","",""
"Ônibus + CPTM","809D-10","","",""
"Ônibus + CPTM","809H-10","","",""
"Ônibus + CPTM","809J-10","","",""
"Ônibus + CPTM","809L-10","","",""
"Ônibus + CPTM","809N-10","","",""
"Ônibus + CPTM","809P-10","","",""
"Ônibus + CPTM","809R-10","","",""
"Ônibus + CPTM","809T-10","","",""
"Ônibus + CPTM","809U-10","","",""
"Ônibus + CPTM","809V-10","","",""
"Ônibus + CPTM","8100-10","","",""
"Ônibus + CPTM","817C-10","","",""
"Ônibus + CPTM","8194-10","","",""
"Ônibus + CPTM","8199-10","","",""
"Ônibus + CPTM","819A-10","","",""
"Ônibus + CPTM","819R-10","","",""
"Ônibus + CPTM","8200-10","","",""
"Ônibus + CPTM","8213-10","","",""
"Ônibus + CPTM","8213-21","","",""
"Ônibus + CPTM","8214-10","","",""
"Ônibus + CPTM","8215-10","","",""
"Ônibus + CPTM","8252-10","","",""
"Ônibus + CPTM","8300-10","","",""
"Ônibus + CPTM","8300-11","","",""
"Ônibus + CPTM","8319-10","","",""
"Ônibus + CPTM","8319-21","","",""
"Ônibus + CPTM","8400-10","","",""
"Ônibus + CPTM","846M-10","","",""
"Ônibus + CPTM","847J-10","","",""
"Ônibus + CPTM","847J-41","","",""
"Ônibus + CPTM","847P-10","","",""
"Ônibus + CPTM","847P-41","","",""
"Ônibus + CPTM","847P-42","","",""
"Ônibus + CPTM","848L-10","","",""
"Ônibus + CPTM","8500-10","","",""
"Ônibus + CPTM","8528-10","","",""
"Ônibus + CPTM","8538-10","","",""
"Ônibus + CPTM","8542-10","","",""
"Ônibus + CPTM","8544-10","","",""
"Ônibus + CPTM","8545-10","","",""
"Ônibus + CPTM","8548-10","","",""
"Ônibus + CPTM","8549-10","","",""
"Ônibus + CPTM","856R-10","","",""
"Ônibus + CPTM","856R-21","","",""
"Ônibus + CPTM","857A-10","","",""
"Ônibus + CPTM","857C-10","","",""
"Ônibus + CPTM","857P-10","","",""
"Ônibus + CPTM","857P-21","","",""
"Ônibus + CPTM","857R-10","","",""
"Ônibus + CPTM","857R-41","","",""
"Ônibus + CPTM","8594-10","","",""
"Ônibus + CPTM","8594-21","","",""
"Ônibus + CPTM","8594-41","","",""
"Ônibus + CPTM","8600-10","","",""
"Ônibus + CPTM","8600-21","","",""
"Ônibus + CPTM","8600-22","","",""
"Ônibus + CPTM","8605-10","","",""
"Ônibus + CPTM","8610-10","","",""
"Ônibus + CPTM","8615-10","","",""
"Ônibus + CPTM","8622-10","","",""
"Ônibus + CPTM","8622-31","","",""
"Ônibus + CPTM","8622-42","","",""
"Ônibus + CPTM","8677-10","","",""
"Ônibus + CPTM","8677-31","","",""
"Ônibus + CPTM","8686-10","","",""
"Ônibus + CPTM","8696-10","","",""
"Ônibus + CPTM","8696-41","","",""
"Ônibus + CPTM","8700-10","","",""
"Ônibus + CPTM","8700-21","","",""
"Ônibus + CPTM","8700-22","","",""
"Ônibus + CPTM","8700-23","","",""
"Ônibus + CPTM","8705-10","","",""
"Ônibus + CPTM","8705-51","","",""
"Ônibus + CPTM","8707-10","","",""
"Ônibus + CPTM","8707-21","","",""
"Ônibus + CPTM","874C-10","","",""
"Ônibus + CPTM","874T-10","","",""
"Ônibus + CPTM","875A-10","","",""
"Ônibus + CPTM","875C-10","","",""
"Ônibus + CPTM","875C-22","","",""
"Ônibus + CPTM","875H-10","","",""
"Ônibus + CPTM","875M-10","","",""
"Ônibus + CPTM","875P-10","","",""
"Ônibus + CPTM","877T-10","","",""
"Ônibus + CPTM","8809-10","","",""
"Ônibus + CPTM","888P-10","","",""
"Ônibus + CPTM","9002-10","","",""
"Ônibus + CPTM","9004-10","","",""
"Ônibus + CPTM","9005-10","","",""
"Ônibus + CPTM","9005-41","","",""
"Ônibus + CPTM","9005-42","","",""
"Ônibus + CPTM","9006-10","","",""
"Ônibus + CPTM","9008-10","","",""
"Ônibus + CPTM","9008-21","","",""
"Ônibus + CPTM","9008-41","","",""
"Ônibus + CPTM","9009-10","","",""
"Ônibus + CPTM","9011-10","","",""
"Ônibus + CPTM","9011-21","","",""
"Ônibus + CPTM","9012-10","","",""
"Ônibus + CPTM","9014-10","","",""
"Ônibus + CPTM","9014-42","","",""
"Ônibus + CPTM","9015-10","","",""
"Ônibus + CPTM","9018-10","","",""
"Ônibus + CPTM","9019-10","","",""
"Ônibus + CPTM","9020-10","","",""
"Ônibus + CPTM","9020-11","","",""
"Ônibus + CPTM","9022-10","","",""
"Ônibus + CPTM","9023-10","","",""
"Ônibus + CPTM","9031-10","","",""
"Ônibus + CPTM","9032-10","","",""
"Ônibus + CPTM","9032-21","","",""
"Ônibus + CPTM","9034-10","","",""
"Ônibus + CPTM","9047-10","","",""
"Ônibus + CPTM","9050-10","","",""
"Ônibus + CPTM","9051-10","","",""
"Ônibus + CPTM","9070-10","","",""
"Ônibus + CPTM","908T-10","","",""
"Ônibus + CPTM","9090-10","","",""
"Ônibus + CPTM","909T-10","","",""
"Ônibus + CPTM","9162-10","","",""
"Ônibus + CPTM","9166-10","","",""
"Ônibus + CPTM","917H-10","","",""
"Ônibus + CPTM","917M-10","","",""
"Ônibus + CPTM","917M-31","","",""
"Ônibus + CPTM","9181-10","","",""
"Ônibus + CPTM","9186-10","","",""
"Ônibus + CPTM","9188-10","","",""
"Ônibus + CPTM","9188-42","","",""
"Ônibus + CPTM","9191-10","","",""
"Ônibus + CPTM","9191-21","","",""
"Ônibus + CPTM","9300-10","","",""
"Ônibus + CPTM","9301-10","","",""
"Ônibus + CPTM","930P-10","","",""
"Ônibus + CPTM","9354-10","","",""
"Ônibus + CPTM","938C-10","","",""
"Ônibus + CPTM","938L-10","","",""
"Ônibus + CPTM","938P-10","","",""
"Ônibus + CPTM","938P-21","","",""
"Ônibus + CPTM","938V-10","","",""
"Ônibus + CPTM","948A-10","","",""
"Ônibus + CPTM","9500-10","","",""
"Ônibus + CPTM","9501-10","","",""
"Ônibus + CPTM","9501-21","","",""
"Ônibus + CPTM","957T-10","","",""
"Ônibus + CPTM","958P-10","","",""
"Ônibus + CPTM","9653-10","","",""
"Ônibus + CPTM","967A-10","","",""
"Ônibus + CPTM","9701-10","","",""
"Ônibus + CPTM","9717-10","","",""
"Ônibus + CPTM","971A-10","","",""
"Ônibus + CPTM","971C-10","","",""
"Ônibus + CPTM","971D-10","","",""
"Ônibus + CPTM","971M-10","","",""
"Ônibus + CPTM","971R-10","","",""
"Ônibus + CPTM","971R-21","","",""
"Ônibus + CPTM","971R-42","","",""
"Ônibus + CPTM","971R-51","","",""
"Ônibus + CPTM","971T-10","","",""
"Ônibus + CPTM","971V-10","","",""
"Ônibus + CPTM","971X-10","","",""
"Ônibus + CPTM","971X-51","","",""
"Ônibus + CPTM","975A-10","","",""
"Ônibus + CPTM","9782-10","","",""
"Ônibus + CPTM","9782-31","","",""
"Ônibus + CPTM","9784-10","","",""
"Ônibus + CPTM","9785-10","","",""
"Ônibus + CPTM","9785-51","","",""
"Ônibus + CPTM","9789-10","","",""
"Ônibus + CPTM","978A-10","","",""
"Ônibus + CPTM","978J-10","","",""
"Ônibus + CPTM","978L-10","","",""
"Ônibus + CPTM","978T-10","","",""
"Ônibus + CPTM","CPTM L07","","",""
"Ônibus + CPTM","CPTM L08","","",""
"Ônibus + CPTM","CPTM L09","","",""
"Ônibus + CPTM","CPTM L10","","",""
"Ônibus + CPTM","CPTM L11","","",""
"Ônibus + CPTM","CPTM L12","","",""
"Ônibus + Metrô","1015-10","","",""
"Ônibus + Metrô","1016-10","","",""
"Ônibus + Metrô","1017-10","","",""
"Ônibus + Metrô","1018-10","","",""
"Ônibus + Metrô","1021-10","","",""
"Ônibus + Metrô","106A-10","","",""
"Ônibus + Metrô","107T-10","","",""
"Ônibus + Metrô","107T-31","","",""
"Ônibus + Metrô","1156-10","","",""
"Ônibus + Metrô","1156-31","","",""
"Ônibus + Metrô","1177-10","","",""
"Ônibus + Metrô","1177-31","","",""
"Ônibus + Metrô","1177-42","","",""
"Ônibus + Metrô","1177-51","","",""
"Ônibus + Metrô","1178-10","","",""
"Ônibus + Metrô","1178-31","","",""
"Ônibus + Metrô","1178-32","","",""
"Ônibus + Metrô","1178-33","","",""
"Ônibus + Metrô","1178-42","","",""
"Ônibus + Metrô","118C-10","","",""
"Ônibus + Metrô","118C-21","","",""
"Ônibus + Metrô","118C-22","","",""
"Ônibus + Metrô","118C-24","","",""
"Ônibus + Metrô","118C-41","","",""
"Ônibus + Metrô","118Y-10","","",""
"Ônibus + Metrô","119C-10","","",""
"Ônibus + Metrô","119L-10","","",""
"Ônibus + Metrô","119P-10","","",""
"Ônibus + Metrô","1206-10","","",""
"Ônibus + Metrô","121G-10","","",""
"Ônibus + Metrô","128Y-10","","",""
"Ônibus + Metrô","138Y-10","","",""
"Ônibus + Metrô","148L-10","","",""
"Ônibus + Metrô","148P-10","","",""
"Ônibus + Metrô","1701-10","","",""
"Ônibus + Metrô","1701-51","","",""
"Ônibus + Metrô","1702-10","","",""
"Ônibus + Metrô","1703-10","","",""
"Ônibus + Metrô","1705-10","","",""
"Ônibus + Metrô","1709-10","","",""
"Ônibus + Metrô","1709-21","","",""
"Ônibus + Metrô","1720-10","","",""
"Ônibus + Metrô","1720-21","","",""
"Ônibus + Metrô","1721-10","","",""
"Ônibus + Metrô","1721-21","","",""
"Ônibus + Metrô","1721-51","","",""
"Ônibus + Metrô","1722-10","","",""
"Ônibus + Metrô","1726-10","","",""
"Ônibus + Metrô","1726-51","","",""
"Ônibus + Metrô","172J-10","","",""
"Ônibus + Metrô","172K-10","","",""
"Ônibus + Metrô","172N-10","","",""
"Ônibus + Metrô","172N-21","","",""
"Ônibus + Metrô","172N-22","","",""
"Ônibus + Metrô","172P-10","","",""
"Ônibus + Metrô","172R-10","","",""
"Ônibus + Metrô","172U-10","","",""
"Ônibus + Metrô","172X-10","","",""
"Ônibus + Metrô","172Y-10","","",""
"Ônibus + Metrô","1730-10","","",""
"Ônibus + Metrô","1732-10","","",""
"Ônibus + Metrô","1738-10","","",""
"Ônibus + Metrô","1741-10","","",""
"Ônibus + Metrô","1741-21","","",""
"Ônibus + Metrô","1742-10","","",""
"Ônibus + Metrô","1743-10","","",""
"Ônibus + Metrô","1743-51","","",""
"Ônibus + Metrô","1744-10","","",""
"Ônibus + Metrô","1744-21","","",""
"Ônibus + Metrô","1745-10","","",""
"Ônibus + Metrô","1745-41","","",""
"Ônibus + Metrô","174M-10","","",""
"Ônibus + Metrô","1756-10","","",""
"Ônibus + Metrô","1757-10","","",""
"Ônibus + Metrô","1758-10","","",""
"Ônibus + Metrô","1758-51","","",""
"Ônibus + Metrô","1759-10","","",""
"Ônibus + Metrô","1759-21","","",""
"Ônibus + Metrô","1759-41","","",""
"Ônibus + Metrô","175P-10","","",""
"Ônibus + Metrô","175T-10","","",""
"Ônibus + Metrô","1760-10","","",""
"Ônibus + Metrô","1760-41","","",""
"Ônibus + Metrô","1764-10","","",""
"Ônibus + Metrô","1764-41","","",""
"Ônibus + Metrô","1765-10","","",""
"Ônibus + Metrô","1766-10","","",""
"Ônibus + Metrô","1767-10","","",""
"Ônibus + Metrô","1767-51","","",""
"Ônibus + Metrô","1771-10","","",""
"Ônibus + Metrô","1772-10","","",""
"Ônibus + Metrô","1773-10","","",""
"Ônibus + Metrô","1775-10","","",""
"Ônibus + Metrô","1778-10","","",""
"Ônibus + Metrô","1778-51","","",""
"Ônibus + Metrô","177H-10","","",""
"Ônibus + Metrô","177H-21","","",""
"Ônibus + Metrô","177P-10","","",""
"Ônibus + Metrô","177X-10","","",""
"Ônibus + Metrô","177Y-10","","",""
"Ônibus + Metrô","1780-10","","",""
"Ônibus + Metrô","1782-10","","",""
"Ônibus + Metrô","1783-10","","",""
"Ônibus + Metrô","1783-22","","",""
"Ônibus + Metrô","1783-41","","",""
"Ônibus + Metrô","1783-52","","",""
"Ônibus + Metrô","1785-10","","",""
"Ônibus + Metrô","1786-10","","",""
"Ônibus + Metrô","1787-10","","",""
"Ônibus + Metrô","1788-10","","",""
"Ônibus + Metrô","1788-51","","",""
"Ônibus + Metrô","178A-10","","",""
"Ônibus + Metrô","178L-10","","",""
"Ônibus + Metrô","178L-22","","",""
"Ônibus + Metrô","178T-10","","",""
"Ônibus + Metrô","178Y-10","","",""
"Ônibus + Metrô","178Y-21","","",""
"Ônibus + Metrô","179X-10","","",""
"Ônibus + Metrô","199D-10","","",""
"Ônibus + Metrô","2002-10","","",""
"Ônibus + Metrô","2004-10","","",""
"Ônibus + Metrô","2005-10","","",""
"Ônibus + Metrô","2006-10","","",""
"Ônibus + Metrô","2006-51","","",""
"Ônibus + Metrô","2007-10","","",""
"Ônibus + Metrô","2008-10","","",""
"Ônibus + Metrô","2008-41","","",""
"Ônibus + Metrô","2009-10","","",""
"Ônibus + Metrô","2010-10","","",""
"Ônibus + Metrô","2010-21","","",""
"Ônibus + Metrô","2011-10","","",""
"Ônibus + Metrô","2013-10","","",""
"Ônibus + Metrô","2016-10","","",""
"Ônibus + Metrô","2017-10","","",""
"Ônibus + Metrô","2018-10","","",""
"Ônibus + Metrô","2019-10","","",""
"Ônibus + Metrô","2020-10","","",""
"Ônibus + Metrô","2021-10","","",""
"Ônibus + Metrô","2022-10","","",""
"Ônibus + Metrô","2022-51","","",""
"Ônibus + Metrô","2023-10","","",""
"Ônibus + Metrô","2024-10","","",""
"Ônibus + Metrô","2025-10","","",""
"Ônibus + Metrô","2026-10","","",""
"Ônibus + Metrô","2028-10","","",""
"Ônibus + Metrô","2029-10","","",""
"Ônibus + Metrô","2030-10","","",""
"Ônibus + Metrô","2031-10","","",""
"Ônibus + Metrô","2032-10","","",""
